image&nbsp;&nbsp;&nbsp;	name&nbsp;	pass&nbsp;&nbsp;&nbsp;	fail&nbsp;&nbsp;&nbsp;	errors&nbsp;&nbsp;&nbsp;	skipped&nbsp;&nbsp;&nbsp;	avg time&nbsp;	fail msg&nbsp;
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestHdfsUpdateLog#testFSThreadSafety	24	0	 0	0	7.37	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.SolrIndexSplitterTest#testSplitByRouteKey	24	0	 0	0	.27	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testCascadingParsers	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.update.CdcrUpdateLogTest#testLogReaderNextOnNewTLog	0	0	 0	24	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.SolrIndexMetricsTest#testIndexMetricsNoDetails	24	0	 0	0	1.83	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.DocumentBuilderTest#testSolrInputFieldEquality	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.SolrIndexConfigTest#testConcurrentMergeSchedularSolrIndexConfigCreation	24	0	 0	0	.36	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ClassificationUpdateProcessorFactoryTest#init_emptyInputFields_shouldThrowExceptionWithDetailedMessage	24	0	 0	0	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.SoftAutoCommitTest#testHardCommitWithinAndSoftCommitMaxTimeMixedAdds	24	0	 0	0	11.81	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.FieldMutatingUpdateProcessorTest#testRemoveBlanks	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.TimeRoutedAliasUpdateProcessorTest#test	24	0	 0	0	27.76	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.StatelessScriptUpdateProcessorFactoryTest#testMultipleScripts	24	0	 0	0	.71	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.update.CdcrUpdateLogTest#testLogReaderInitOnNewTlog	0	0	 0	24	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestNestedUpdateProcessor#testDeeplyNestedURPSanity	24	0	 0	0	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.TimeRoutedAliasUpdateProcessorTest#testSliceRouting	24	0	 0	0	21.47	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ClassificationUpdateProcessorTest#bayesMultiClass_boostFieldsMaxOutputClasses2_shouldAssignMax2Classes	24	0	 0	0	.08	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseFloatRoundTrip	24	0	 0	0	.05	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AtomicUpdatesTest#testAdd	24	0	 0	0	.10	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.DirectUpdateHandlerTest#testExpungeDeletes	24	0	 0	0	.31	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseDateExplicitNotInSchemaSelector	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.StatelessScriptUpdateProcessorFactoryTest#testFullRequestHandlerFlow	24	0	 0	0	.13	
